DateTime;T_air_mean;humidity_rel;wind_speed_mean;wind_speed_max;wind_direction;radiation;pressure_air;P;ET_haude;ET_penman;T_air_min;T_air_max;RDate_Xlt;Date
06.07.2017 20:50;19.5;73;0.8;1.2;122;0.6;1003;0;0;0.003;19.5;19.5;06.07.2017 20:50;06.07.2017
06.07.2017 21:00;19.2;74;0.7;1.4;126;0.2;1003;0;0;0.003;19.2;19.2;06.07.2017 21:00;06.07.2017
06.07.2017 21:10;19.1;75;0.7;1.3;121;0.1;1002.8;0;0;0.003;19.1;19.1;06.07.2017 21:10;06.07.2017
06.07.2017 21:20;18.9;76;0.6;1.1;119;0.1;1002.8;0;0;0.002;18.9;18.9;06.07.2017 21:20;06.07.2017
06.07.2017 21:30;19;76;0.4;1;138;0.1;1002.9;0;0;0.002;19;19;06.07.2017 21:30;06.07.2017
06.07.2017 21:40;19;76;0.5;1.2;140;0.1;1002.9;0;0;0.002;19;19;06.07.2017 21:40;06.07.2017
06.07.2017 21:50;19;76;0.6;1.2;123;0.1;1002.9;0;0;0.002;19;19;06.07.2017 21:50;06.07.2017
06.07.2017 22:00;18.9;76;1.3;1.8;106;0.1;1002.7;0;0;0.004;18.9;18.9;06.07.2017 22:00;06.07.2017
06.07.2017 22:10;19.2;75;1.1;1.9;101;0.1;1002.7;0;0;0.003;19.2;19.2;06.07.2017 22:10;06.07.2017
06.07.2017 22:20;19.6;71;1.7;2.3;107;0.1;1002.7;0;0;0.005;19.6;19.6;06.07.2017 22:20;06.07.2017
06.07.2017 22:30;19.7;71;1.5;2.3;110;0.1;1002.6;0;0;0.005;19.7;19.7;06.07.2017 22:30;06.07.2017
06.07.2017 22:40;19.9;71;1.3;2.1;101;0.1;1002.6;0;0;0.004;19.9;19.9;06.07.2017 22:40;06.07.2017
06.07.2017 22:50;19.9;71;1.4;3;98;0.1;1002.4;0;0;0.004;19.9;19.9;06.07.2017 22:50;06.07.2017
06.07.2017 23:00;20.1;70;1.6;3.1;102;0.1;1002.4;0;0;0.005;20.1;20.1;06.07.2017 23:00;06.07.2017
06.07.2017 23:10;20.2;69;1.1;2.4;100;0.1;1002.4;0;0;0.004;20.2;20.2;06.07.2017 23:10;06.07.2017
06.07.2017 23:20;20.3;69;1.1;2.3;108;0.1;1002.4;0;0;0.004;20.3;20.3;06.07.2017 23:20;06.07.2017
06.07.2017 23:30;20.2;70;0.6;1.6;152;0.1;1002.5;0;0;0.002;20.2;20.2;06.07.2017 23:30;06.07.2017
06.07.2017 23:40;20.1;71;0;0;290;0.1;1002.4;0;0;0.002;20.1;20.1;06.07.2017 23:40;06.07.2017
06.07.2017 23:50;20;72;0;0;336;0.1;1002.2;0;0;0.002;20;20;06.07.2017 23:50;06.07.2017
07.07.2017 00:00;20;71;0;0.1;54;0.1;1002;0;0;0.002;20;20;07.07.2017 00:00;07.07.2017
07.07.2017 00:10;19.9;72;0.5;1.4;91;0.1;1001.9;0;0;0.002;19.9;19.9;07.07.2017 00:10;07.07.2017
07.07.2017 00:20;19.8;73;0.9;1.7;84;0.1;1001.8;0;0;0.003;19.8;19.8;07.07.2017 00:20;07.07.2017
07.07.2017 00:30;19.8;73;0.7;1.6;113;0.1;1001.8;0;0;0.002;19.8;19.8;07.07.2017 00:30;07.07.2017
07.07.2017 00:40;19.7;74;0;0;171;0.1;1001.9;0;0;0.002;19.7;19.7;07.07.2017 00:40;07.07.2017
07.07.2017 00:50;19.5;75;0;0;152;0.1;1001.7;0;0;0.002;19.5;19.5;07.07.2017 00:50;07.07.2017
07.07.2017 01:00;19.3;76;0.1;0.3;71;0.1;1001.5;0;0;0.001;19.3;19.3;07.07.2017 01:00;07.07.2017
07.07.2017 01:10;19.2;78;0.2;0.3;79;0.1;1001.4;0;0;0.001;19.2;19.2;07.07.2017 01:10;07.07.2017
07.07.2017 01:20;19.3;77;0.6;1.2;333;0.1;1001.4;0;0;0.002;19.3;19.3;07.07.2017 01:20;07.07.2017
07.07.2017 01:30;19.4;76;0.4;0.9;321;0.1;1001.4;0;0;0.002;19.4;19.4;07.07.2017 01:30;07.07.2017
07.07.2017 01:40;19.3;77;0;0;148;0.1;1001.3;0;0;0.001;19.3;19.3;07.07.2017 01:40;07.07.2017
07.07.2017 01:50;18.9;79;0;0;166;0.1;1001.3;0;0;0.001;18.9;18.9;07.07.2017 01:50;07.07.2017
07.07.2017 02:00;18.7;81;0;0.1;153;0.1;1001.2;0;0;0.001;18.7;18.7;07.07.2017 02:00;07.07.2017
07.07.2017 02:10;18.8;81;0;0;149;0.1;1001.1;0;0;0.001;18.8;18.8;07.07.2017 02:10;07.07.2017
07.07.2017 02:20;18.9;81;0;0;172;0.1;1001;0;0;0.001;18.9;18.9;07.07.2017 02:20;07.07.2017
07.07.2017 02:30;18.9;81;0;0;245;0.1;1001;0;0;0.001;18.9;18.9;07.07.2017 02:30;07.07.2017
07.07.2017 02:40;18.8;82;0;0;303;0.1;1000.8;0;0;0.001;18.8;18.8;07.07.2017 02:40;07.07.2017
07.07.2017 02:50;18.7;82;0;0;354;0.1;1000.8;0;0;0.001;18.7;18.7;07.07.2017 02:50;07.07.2017
07.07.2017 03:00;18.4;83;0.1;0.2;49;0.1;1000.5;0;0;0.001;18.4;18.4;07.07.2017 03:00;07.07.2017
07.07.2017 03:10;18;83;0;0.1;41;0.1;1000.3;0;0;0.001;18;18;07.07.2017 03:10;07.07.2017
07.07.2017 03:20;17.6;84;1;1.5;34;0.1;1000.2;0;0;0.002;17.6;17.6;07.07.2017 03:20;07.07.2017
07.07.2017 03:30;17.4;86;0.5;0.8;23;0.2;1000.1;0;0;0.001;17.4;17.4;07.07.2017 03:30;07.07.2017
07.07.2017 03:40;17.3;86;0.1;0.1;57;0.4;1000;0;0;0.001;17.3;17.3;07.07.2017 03:40;07.07.2017
07.07.2017 03:50;17;86;0;0.1;282;1.3;1000.1;0;0;0.001;17;17;07.07.2017 03:50;07.07.2017
07.07.2017 04:00;16.8;88;0;0.1;173;3;999.9;0;0;0.001;16.8;16.8;07.07.2017 04:00;07.07.2017
07.07.2017 04:10;16.8;89;0;0;208;3.7;999.8;0;0;0.001;16.8;16.8;07.07.2017 04:10;07.07.2017
07.07.2017 04:20;16.9;89;0.1;0.1;236;5.9;999.9;0;0;0.001;16.9;16.9;07.07.2017 04:20;07.07.2017
07.07.2017 04:30;17;89;0.3;0.4;265;8.4;1000;0;0;0.001;17;17;07.07.2017 04:30;07.07.2017
07.07.2017 04:40;17.3;90;1.6;2.9;223;11.3;1000.1;0;0;0.002;17.3;17.3;07.07.2017 04:40;07.07.2017
07.07.2017 04:50;17.9;90;0.6;1.2;215;23.4;1000.1;0;0;0.003;17.9;17.9;07.07.2017 04:50;07.07.2017
07.07.2017 05:00;18;89;0.8;1.8;205;48.3;1000.1;0;0;0.006;18;18;07.07.2017 05:00;07.07.2017
07.07.2017 05:10;18.5;89;2.2;4;215;72.8;1000.1;0;0;0.009;18.5;18.5;07.07.2017 05:10;07.07.2017
07.07.2017 05:20;19.6;86;2.7;4.6;226;66.6;1000.1;0;0;0.01;19.6;19.6;07.07.2017 05:20;07.07.2017
07.07.2017 05:30;20.1;82;2.5;4;226;39;1000;0;0;0.008;20.1;20.1;07.07.2017 05:30;07.07.2017
07.07.2017 05:40;20.2;79;2.6;4;219;25.2;999.9;0;0;0.007;20.2;20.2;07.07.2017 05:40;07.07.2017
07.07.2017 05:50;20.2;79;2.8;4.2;222;34;999.9;0;0;0.009;20.2;20.2;07.07.2017 05:50;07.07.2017
07.07.2017 06:00;20;80;2.7;4;215;44.1;999.7;0;0;0.009;20;20;07.07.2017 06:00;07.07.2017
07.07.2017 06:10;20;80;2.6;3.9;220;59.1;999.7;0;0;0.01;20;20;07.07.2017 06:10;07.07.2017
07.07.2017 06:20;20.1;80;2.4;3.7;225;86.5;999.7;0;0;0.013;20.1;20.1;07.07.2017 06:20;07.07.2017
07.07.2017 06:30;20.2;80;2.6;4.9;228;110.7;999.7;0;0;0.016;20.2;20.2;07.07.2017 06:30;07.07.2017
07.07.2017 06:40;20.4;79;3.1;5.8;228;124.9;999.6;0;0;0.018;20.4;20.4;07.07.2017 06:40;07.07.2017
07.07.2017 06:50;20.6;77;4.2;7.2;233;156.4;999.7;0;0;0.024;20.6;20.6;07.07.2017 06:50;07.07.2017
07.07.2017 07:00;20.7;76;4.9;7.4;233;156.2;999.6;0;0;0.025;20.7;20.7;07.07.2017 07:00;07.07.2017
07.07.2017 07:10;20.8;76;4;6.7;238;163.4;999.6;0;0;0.024;20.8;20.8;07.07.2017 07:10;07.07.2017
07.07.2017 07:20;20.9;76;3.8;5.8;243;213;999.7;0;0;0.029;20.9;20.9;07.07.2017 07:20;07.07.2017
07.07.2017 07:30;21;76;3.8;5.7;236;187.5;999.7;0;0;0.027;21;21;07.07.2017 07:30;07.07.2017
07.07.2017 07:40;21;76;3.3;5.6;230;149.3;999.7;0;0;0.022;21;21;07.07.2017 07:40;07.07.2017
07.07.2017 07:50;21.1;76;2.3;3.9;240;220.8;999.7;0;0;0.028;21.1;21.1;07.07.2017 07:50;07.07.2017
07.07.2017 08:00;21.5;75;2.9;4.9;234;371.4;999.7;0;0;0.044;21.5;21.5;07.07.2017 08:00;07.07.2017
07.07.2017 08:10;22.2;73;3.8;6.2;233;530.1;999.7;0;0;0.064;22.2;22.2;07.07.2017 08:10;07.07.2017
07.07.2017 08:20;23;70;4.1;6.1;237;660.5;999.6;0;0;0.08;23;23;07.07.2017 08:20;07.07.2017
07.07.2017 08:30;23.6;66;4.1;6.2;252;412;999.6;0;0;0.055;23.6;23.6;07.07.2017 08:30;07.07.2017
07.07.2017 08:40;23.6;66;3.9;5.6;254;454.4;999.6;0;0;0.059;23.6;23.6;07.07.2017 08:40;07.07.2017
07.07.2017 08:50;24;64;3.7;5.5;253;498.4;999.6;0;0;0.065;24;24;07.07.2017 08:50;07.07.2017
07.07.2017 09:00;24.4;63;3.4;5.3;270;612.2;999.7;0;0;0.077;24.4;24.4;07.07.2017 09:00;07.07.2017
07.07.2017 09:10;25;60;3.7;6.1;256;473.2;999.7;0;0;0.064;25;25;07.07.2017 09:10;07.07.2017
07.07.2017 09:20;24.9;60;3.9;6.2;267;560.1;999.8;0;0;0.074;24.9;24.9;07.07.2017 09:20;07.07.2017
07.07.2017 09:30;25.4;58;3.4;5.5;266;588.6;999.7;0;0;0.077;25.4;25.4;07.07.2017 09:30;07.07.2017
07.07.2017 09:40;25.6;57;4.2;6.1;276;402.4;999.9;0;0;0.06;25.6;25.6;07.07.2017 09:40;07.07.2017
07.07.2017 09:50;25.3;59;4.2;6.7;278;356.1;1000.1;0;0;0.054;25.3;25.3;07.07.2017 09:50;07.07.2017
07.07.2017 10:00;25.5;58;3.9;6.7;271;439.5;1000.1;0;0;0.062;25.5;25.5;07.07.2017 10:00;07.07.2017
07.07.2017 10:10;25.8;57;3.2;5.5;291;363.1;1000;0;0;0.053;25.8;25.8;07.07.2017 10:10;07.07.2017
07.07.2017 10:20;25.8;57;3.1;5.2;285;390.1;1000;0;0;0.055;25.8;25.8;07.07.2017 10:20;07.07.2017
07.07.2017 10:30;25.9;57;4.3;7.2;253;507.1;1000.2;0;0;0.072;25.9;25.9;07.07.2017 10:30;07.07.2017
07.07.2017 10:40;26.4;55;4;6.2;252;832.6;1000.1;0;0;0.107;26.4;26.4;07.07.2017 10:40;07.07.2017
07.07.2017 10:50;26.6;55;3.4;6.3;245;817;1000.1;0;0;0.104;26.6;26.6;07.07.2017 10:50;07.07.2017
07.07.2017 11:00;27.3;52;4.4;7.2;245;926.3;1000.1;0;0;0.122;27.3;27.3;07.07.2017 11:00;07.07.2017
07.07.2017 11:10;27.3;51;4.4;7.9;254;865.2;1000.2;0;0;0.115;27.3;27.3;07.07.2017 11:10;07.07.2017
07.07.2017 11:20;27.5;51;4;6.4;259;935.3;1000.2;0;0;0.122;27.5;27.5;07.07.2017 11:20;07.07.2017
07.07.2017 11:30;27.5;50;5.2;8.5;259;562.2;1000.2;0;0;0.086;27.5;27.5;07.07.2017 11:30;07.07.2017
07.07.2017 11:40;26.9;51;4.8;8.6;255;565.4;1000.2;0;0;0.083;26.9;26.9;07.07.2017 11:40;07.07.2017
07.07.2017 11:50;27.4;51;5.5;8.7;245;906.5;1000.1;0;0;0.125;27.4;27.4;07.07.2017 11:50;07.07.2017
07.07.2017 12:00;27.7;49;4.1;7.8;272;889.7;1000;0;0;0.119;27.7;27.7;07.07.2017 12:00;07.07.2017
07.07.2017 12:10;27.9;48;5.3;7.9;262;936.1;1000.1;0;0;0.129;27.9;27.9;07.07.2017 12:10;07.07.2017
07.07.2017 12:20;28.1;47;4.2;8.1;266;986.3;1000.1;0;0;0.131;28.1;28.1;07.07.2017 12:20;07.07.2017
07.07.2017 12:30;28.9;46;4.8;8.2;268;999.8;1000.1;0;0;0.137;28.9;28.9;07.07.2017 12:30;07.07.2017
07.07.2017 12:40;29;46;5.3;8.2;238;1000.3;1000.2;0;0;0.14;29;29;07.07.2017 12:40;07.07.2017
07.07.2017 12:50;29.4;45;4.8;10.7;229;1026;1000.2;0;0;0.141;29.4;29.4;07.07.2017 12:50;07.07.2017
07.07.2017 13:00;29.8;43;5.7;8.3;245;964.5;1000.2;0;0;0.14;29.8;29.8;07.07.2017 13:00;07.07.2017
07.07.2017 13:10;29.2;43;5.6;9;254;948.5;1000.1;0;0;0.137;29.2;29.2;07.07.2017 13:10;07.07.2017
07.07.2017 13:20;29.4;43;5.8;9.2;253;921.8;1000.1;0;0;0.135;29.4;29.4;07.07.2017 13:20;07.07.2017
07.07.2017 13:30;29.4;43;5.3;7.8;245;797.8;1000;0;0;0.118;29.4;29.4;07.07.2017 13:30;07.07.2017
07.07.2017 13:40;29.5;42;5.8;9.9;249;859.4;999.9;0;0;0.128;29.5;29.5;07.07.2017 13:40;07.07.2017
07.07.2017 13:50;29.5;42;6.2;10.1;247;855.8;1000;0;0;0.13;29.5;29.5;07.07.2017 13:50;07.07.2017
07.07.2017 14:00;29.6;42;4.5;9.2;256;660.5;999.9;0;6.4;0.1;29.6;29.6;07.07.2017 14:00;07.07.2017
07.07.2017 14:10;29.8;41;5.8;9.2;266;879.6;1000;0;0;0.132;29.8;29.8;07.07.2017 14:10;07.07.2017
07.07.2017 14:20;29.7;42;6.1;9.5;253;718.4;999.9;0;0;0.114;29.7;29.7;07.07.2017 14:20;07.07.2017
07.07.2017 14:30;29.7;42;5.7;8.7;260;760.1;999.8;0;0;0.117;29.7;29.7;07.07.2017 14:30;07.07.2017
07.07.2017 14:40;29.5;43;4.3;7.7;273;303.5;999.7;0;0;0.058;29.5;29.5;07.07.2017 14:40;07.07.2017
07.07.2017 14:50;28.8;45;4.9;7.2;260;217.4;999.5;0;0;0.049;28.8;28.8;07.07.2017 14:50;07.07.2017
07.07.2017 15:00;28.4;46;4;6.9;262;96.8;999.3;0;0;0.031;28.4;28.4;07.07.2017 15:00;07.07.2017
07.07.2017 15:10;25.4;60;5.8;17.5;251;101.3;999.6;5.8;0;0.031;25.4;25.4;07.07.2017 15:10;07.07.2017
07.07.2017 15:20;20.5;87;2.1;7;231;188.4;998.5;0;0;0.022;20.5;20.5;07.07.2017 15:20;07.07.2017
07.07.2017 15:30;21.4;91;2.2;3.3;258;113.3;998.3;0.5;0;0.013;21.4;21.4;07.07.2017 15:30;07.07.2017
07.07.2017 15:40;22.3;91;2.6;5;241;156;998.4;0;0;0.018;22.3;22.3;07.07.2017 15:40;07.07.2017
07.07.2017 15:50;22.9;89;3.5;6.3;202;215.1;998.2;0;0;0.026;22.9;22.9;07.07.2017 15:50;07.07.2017
07.07.2017 16:00;22.4;86;2.4;5;182;331.2;998.1;0;0;0.037;22.4;22.4;07.07.2017 16:00;07.07.2017
07.07.2017 16:10;24.1;82;1.4;2.5;178;515.6;998.1;0;0;0.057;24.1;24.1;07.07.2017 16:10;07.07.2017
07.07.2017 16:20;26.3;73;0.5;1.3;173;623.7;998.3;0;0;0.07;26.3;26.3;07.07.2017 16:20;07.07.2017
07.07.2017 16:30;28.5;67;1.1;2.1;145;583.1;998.5;0;0;0.069;28.5;28.5;07.07.2017 16:30;07.07.2017
07.07.2017 16:40;29.9;59;0.9;2.2;228;454.1;998.6;0;0;0.056;29.9;29.9;07.07.2017 16:40;07.07.2017
07.07.2017 16:50;29.6;58;1.8;3.2;227;360.5;998.6;0;0;0.05;29.6;29.6;07.07.2017 16:50;07.07.2017
07.07.2017 17:00;28.5;60;2.3;3.6;252;351.3;998.6;0;0;0.05;28.5;28.5;07.07.2017 17:00;07.07.2017
07.07.2017 17:10;28.7;55;1.9;4.4;291;423.9;998.8;0;0;0.057;28.7;28.7;07.07.2017 17:10;07.07.2017
07.07.2017 17:20;29.8;48;2.1;4.4;330;430;998.8;0;0;0.061;29.8;29.8;07.07.2017 17:20;07.07.2017
07.07.2017 17:30;30;45;2.7;5.7;247;364.4;999;0;0;0.058;30;30;07.07.2017 17:30;07.07.2017
07.07.2017 17:40;29.2;46;2.7;5;337;164.7;999.1;0;0;0.034;29.2;29.2;07.07.2017 17:40;07.07.2017
07.07.2017 17:50;29;47;2;4.8;332;320.4;998.9;0;0;0.048;29;29;07.07.2017 17:50;07.07.2017
07.07.2017 18:00;29.3;46;2.7;6.3;317;162.9;999;0;0;0.034;29.3;29.3;07.07.2017 18:00;07.07.2017
07.07.2017 18:10;28.7;47;2.2;4.7;323;145;999;0;0;0.029;28.7;28.7;07.07.2017 18:10;07.07.2017
07.07.2017 18:20;28.2;48;2.7;6.1;331;106.6;999;0;0;0.026;28.2;28.2;07.07.2017 18:20;07.07.2017
07.07.2017 18:30;27.9;49;3.1;5.2;337;121.4;999;0;0;0.029;27.9;27.9;07.07.2017 18:30;07.07.2017
07.07.2017 18:40;27.9;50;2.7;5;339;74.5;998.9;0;0;0.022;27.9;27.9;07.07.2017 18:40;07.07.2017
07.07.2017 18:50;27.4;51;2.8;4.3;340;90.1;998.8;0;0;0.024;27.4;27.4;07.07.2017 18:50;07.07.2017
07.07.2017 19:00;27.3;52;1.7;3.5;327;55.4;998.9;0;0;0.015;27.3;27.3;07.07.2017 19:00;07.07.2017
07.07.2017 19:10;26.8;53;1.6;4;325;36.9;999;0;0;0.012;26.8;26.8;07.07.2017 19:10;07.07.2017
07.07.2017 19:20;26.6;54;1.1;2.6;337;35.5;999;0;0;0.011;26.6;26.6;07.07.2017 19:20;07.07.2017
07.07.2017 19:30;26.3;55;1.3;2.6;304;21.5;999.1;0;0;0.009;26.3;26.3;07.07.2017 19:30;07.07.2017
07.07.2017 19:40;25.8;59;1.5;3;262;12.7;999.2;0;0;0.009;25.8;25.8;07.07.2017 19:40;07.07.2017
07.07.2017 19:50;25.1;62;2.7;4.8;277;11.8;999.3;0;0;0.011;25.1;25.1;07.07.2017 19:50;07.07.2017
07.07.2017 20:00;24.8;64;2.2;4;285;12.1;999.3;0;0;0.01;24.8;24.8;07.07.2017 20:00;07.07.2017
07.07.2017 20:10;24.5;65;2.3;3.9;278;8.8;999.3;0;0;0.009;24.5;24.5;07.07.2017 20:10;07.07.2017
07.07.2017 20:20;24;67;1.4;2.5;281;4.7;999.2;0;0;0.006;24;24;07.07.2017 20:20;07.07.2017
07.07.2017 20:30;23.3;71;1.2;1.8;272;2;999.3;0;0;0.005;23.3;23.3;07.07.2017 20:30;07.07.2017
07.07.2017 20:40;22.4;75;1.9;2.2;242;1;999.5;0;0;0.005;22.4;22.4;07.07.2017 20:40;07.07.2017
07.07.2017 20:50;21.9;79;2.2;3.1;236;0.3;999.6;0;0;0.005;21.9;21.9;07.07.2017 20:50;07.07.2017
07.07.2017 21:00;22;77;2.6;4.7;241;0.2;999.7;0;0;0.006;22;22;07.07.2017 21:00;07.07.2017
07.07.2017 21:10;22.3;73;1.7;2.7;245;0.1;999.6;0;0;0.005;22.3;22.3;07.07.2017 21:10;07.07.2017
07.07.2017 21:20;21.7;75;1.8;2.6;248;0.1;999.6;0;0;0.005;21.7;21.7;07.07.2017 21:20;07.07.2017
07.07.2017 21:30;21.1;77;1.8;2.4;245;0.1;999.5;0;0;0.004;21.1;21.1;07.07.2017 21:30;07.07.2017
07.07.2017 21:40;20.8;79;1.6;2.2;258;0.1;999.4;0;0;0.004;20.8;20.8;07.07.2017 21:40;07.07.2017
07.07.2017 21:50;20.5;81;1.2;3.3;14;0.1;999.5;0;0;0.002;20.5;20.5;07.07.2017 21:50;07.07.2017
07.07.2017 22:00;20.5;80;0.8;1.2;102;0.1;999.5;0;0;0.002;20.5;20.5;07.07.2017 22:00;07.07.2017
07.07.2017 22:10;20.3;81;0.6;1.1;196;0.1;999.5;0;0;0.002;20.3;20.3;07.07.2017 22:10;07.07.2017
07.07.2017 22:20;20;83;0.3;0.7;211;0.1;999.5;0;0;0.001;20;20;07.07.2017 22:20;07.07.2017
07.07.2017 22:30;19.8;85;0;0.1;152;0.1;999.6;0;0;0.001;19.8;19.8;07.07.2017 22:30;07.07.2017
07.07.2017 22:40;19.8;86;0.4;0.8;133;0.1;999.6;0;0;0.001;19.8;19.8;07.07.2017 22:40;07.07.2017
07.07.2017 22:50;19.7;87;0;0;117;0.1;999.5;0;0;0.001;19.7;19.7;07.07.2017 22:50;07.07.2017
07.07.2017 23:00;19.6;88;0.3;0.6;168;0.1;999.5;0;0;0.001;19.6;19.6;07.07.2017 23:00;07.07.2017
07.07.2017 23:10;19.4;88;0.2;0.5;204;0.1;999.6;0;0;0.001;19.4;19.4;07.07.2017 23:10;07.07.2017
07.07.2017 23:20;19.4;88;0;0;213;0.1;999.7;0;0;0.001;19.4;19.4;07.07.2017 23:20;07.07.2017
07.07.2017 23:30;19.2;88;0.8;1.8;197;0.1;999.8;0;0;0.001;19.2;19.2;07.07.2017 23:30;07.07.2017
07.07.2017 23:40;19;89;1.2;1.9;210;0.1;999.7;0;0;0.002;19;19;07.07.2017 23:40;07.07.2017
07.07.2017 23:50;18.9;89;0.8;1.3;205;0.1;999.6;0;0;0.001;18.9;18.9;07.07.2017 23:50;07.07.2017
08.07.2017 00:00;18.8;90;0.6;0.9;201;0.1;999.5;0;0;0.001;18.8;18.8;08.07.2017 00:00;08.07.2017
08.07.2017 00:10;18.8;90;0.1;0.1;215;0.1;999.5;0;0;0.001;18.8;18.8;08.07.2017 00:10;08.07.2017
08.07.2017 00:20;18.7;90;0.5;0.8;240;0.1;999.5;0;0;0.001;18.7;18.7;08.07.2017 00:20;08.07.2017
08.07.2017 00:30;18.5;90;0;0;258;0.1;999.4;0;0;0.001;18.5;18.5;08.07.2017 00:30;08.07.2017
08.07.2017 00:40;18.4;91;0.3;0.4;266;0.1;999.4;0;0;0.001;18.4;18.4;08.07.2017 00:40;08.07.2017
08.07.2017 00:50;18.2;91;0.8;1.3;193;0.1;999.4;0;0;0.001;18.2;18.2;08.07.2017 00:50;08.07.2017
08.07.2017 01:00;17.9;91;0.9;1.4;205;0.1;999.3;0;0;0.001;17.9;17.9;08.07.2017 01:00;08.07.2017
08.07.2017 01:10;17.8;92;0;0.1;229;0.1;999.2;0;0;0;17.8;17.8;08.07.2017 01:10;08.07.2017
08.07.2017 01:20;17.7;92;0.2;0.5;231;0.1;999.3;0;0;0;17.7;17.7;08.07.2017 01:20;08.07.2017
08.07.2017 01:30;17.5;93;0.2;0.4;227;0.1;999.2;0;0;0;17.5;17.5;08.07.2017 01:30;08.07.2017
08.07.2017 01:40;17.5;93;0.1;0.3;228;0.1;999.2;0;0;0;17.5;17.5;08.07.2017 01:40;08.07.2017
08.07.2017 01:50;17.5;94;0.8;1.4;253;0.1;999.3;0;0;0.001;17.5;17.5;08.07.2017 01:50;08.07.2017
08.07.2017 02:00;17.5;94;1.3;2;248;0.1;999.3;0;0;0.001;17.5;17.5;08.07.2017 02:00;08.07.2017
08.07.2017 02:10;17.5;94;0.9;2;244;0.1;999.2;0;0;0.001;17.5;17.5;08.07.2017 02:10;08.07.2017
08.07.2017 02:20;17.4;94;1.6;2.9;224;0.1;999.1;0;0;0.001;17.4;17.4;08.07.2017 02:20;08.07.2017
08.07.2017 02:30;17.5;95;2.1;3;243;0.1;999;0;0;0.001;17.5;17.5;08.07.2017 02:30;08.07.2017
08.07.2017 02:40;17.5;95;1.6;3;322;0.1;999.1;0;0;0.001;17.5;17.5;08.07.2017 02:40;08.07.2017
08.07.2017 02:50;17.2;95;0.7;1.6;334;0.1;999.2;0;0;0;17.2;17.2;08.07.2017 02:50;08.07.2017
08.07.2017 03:00;17;95;0;0;270;0.1;999.2;0;0;0;17;17;08.07.2017 03:00;08.07.2017
08.07.2017 03:10;16.7;95;0.6;0.8;217;0.1;999.3;0;0;0;16.7;16.7;08.07.2017 03:10;08.07.2017
08.07.2017 03:20;16.2;95;1.5;2.1;203;0.1;999.4;0;0;0.001;16.2;16.2;08.07.2017 03:20;08.07.2017
08.07.2017 03:30;16.2;96;1.7;2.3;206;0.2;999.5;0;0;0.001;16.2;16.2;08.07.2017 03:30;08.07.2017
08.07.2017 03:40;16.4;96;1.1;2.1;236;0.5;999.5;0;0;0.001;16.4;16.4;08.07.2017 03:40;08.07.2017
08.07.2017 03:50;16.7;96;2;3;257;1.5;999.5;0;0;0.001;16.7;16.7;08.07.2017 03:50;08.07.2017
08.07.2017 04:00;16.9;96;1.6;2.8;259;2.5;999.5;0;0;0.001;16.9;16.9;08.07.2017 04:00;08.07.2017
08.07.2017 04:10;16.9;96;1;2;271;6.2;999.6;0;0;0.001;16.9;16.9;08.07.2017 04:10;08.07.2017
08.07.2017 04:20;17;96;0.8;2;285;10.8;999.6;0;0;0.001;17;17;08.07.2017 04:20;08.07.2017
08.07.2017 04:30;16.9;96;0.7;1.6;255;13.1;999.6;0;0;0.002;16.9;16.9;08.07.2017 04:30;08.07.2017
08.07.2017 04:40;16.9;97;0.4;0.6;241;21.1;999.7;0;0;0.002;16.9;16.9;08.07.2017 04:40;08.07.2017
08.07.2017 04:50;16.8;97;0.4;0.7;230;32.7;999.7;0;0;0.003;16.8;16.8;08.07.2017 04:50;08.07.2017
08.07.2017 05:00;16.9;97;0.7;1.2;234;46.3;999.8;0;0;0.005;16.9;16.9;08.07.2017 05:00;08.07.2017
08.07.2017 05:10;17.2;97;1.1;2;259;43.6;999.7;0;0;0.004;17.2;17.2;08.07.2017 05:10;08.07.2017
08.07.2017 05:20;17.4;97;1.1;2;261;42.3;999.9;0;0;0.004;17.4;17.4;08.07.2017 05:20;08.07.2017
08.07.2017 05:30;17.5;97;1.7;2.9;264;39.9;1000;0;0;0.004;17.5;17.5;08.07.2017 05:30;08.07.2017
08.07.2017 05:40;17.7;97;1.4;2.3;262;67.7;1000;0;0;0.007;17.7;17.7;08.07.2017 05:40;08.07.2017
08.07.2017 05:50;18;97;0.8;1.5;239;76.4;1000.1;0;0;0.008;18;18;08.07.2017 05:50;08.07.2017
08.07.2017 06:00;18;96;1;1.9;223;82.7;1000;0;0;0.008;18;18;08.07.2017 06:00;08.07.2017
08.07.2017 06:10;18.2;96;1.5;2.7;229;154.8;1000.1;0;0;0.016;18.2;18.2;08.07.2017 06:10;08.07.2017
08.07.2017 06:20;18.6;96;1.3;2.5;238;216.4;1000;0;0;0.022;18.6;18.6;08.07.2017 06:20;08.07.2017
08.07.2017 06:30;19.2;95;2;3.5;264;233;1000;0;0;0.024;19.2;19.2;08.07.2017 06:30;08.07.2017
08.07.2017 06:40;19.7;94;2.8;4.9;274;258.7;1000.2;0;0;0.027;19.7;19.7;08.07.2017 06:40;08.07.2017
08.07.2017 06:50;20;92;3.5;5.1;262;296.5;1000.2;0;0;0.032;20;20;08.07.2017 06:50;08.07.2017
08.07.2017 07:00;20.4;89;3.2;5.1;269;320.5;1000.2;0;0;0.035;20.4;20.4;08.07.2017 07:00;08.07.2017
